J: 3.57825 1.11248 0 0 
nth temperature m m2 m4 ms e sp_h 
1 1.895 0.975888 0.953394 0.91259 0.0547193 -210.634 0.305508 
1 1.895 0.975222 0.952224 0.910638 0.0615351 -210.468 0.315564 
1 1.9 0.976256 0.954113 0.913958 0.0546096 -210.798 0.298848 
1 1.9 0.975266 0.952258 0.910596 0.0586626 -210.454 0.308337 
1 1.905 0.974608 0.951085 0.908746 0.0642754 -210.3 0.329692 
1 1.905 0.97409 0.950136 0.907066 0.0674179 -210.134 0.335745 
1 1.91 0.973822 0.949506 0.905635 0.0615891 -209.965 0.330258 
1 1.91 0.97422 0.950319 0.907204 0.0635619 -210.155 0.320026 
1 1.915 0.972936 0.94786 0.902748 0.0655676 -209.667 0.3357 
1 1.915 0.97279 0.947605 0.902379 0.0670734 -209.708 0.343346 
1 1.92 0.973266 0.948468 0.90377 0.0636153 -209.738 0.335189 
1 1.92 0.973208 0.948383 0.90369 0.0650807 -209.806 0.33149 
1 1.925 0.973006 0.947961 0.90288 0.0633893 -209.752 0.332813 
1 1.925 0.972434 0.946962 0.901299 0.0692819 -209.569 0.343793 
1 1.93 0.971456 0.94508 0.897832 0.0701285 -209.202 0.354435 
1 1.93 0.971372 0.945013 0.897875 0.0751066 -209.211 0.355074 
1 1.935 0.971046 0.944325 0.896538 0.0720882 -209.11 0.354119 
1 1.935 0.970642 0.943608 0.895332 0.0755632 -209.011 0.356751 
1 1.94 0.970874 0.943998 0.895927 0.0722617 -209.04 0.359935 
1 1.94 0.971066 0.944295 0.896288 0.0683208 -209.012 0.358721 
1 1.945 0.970222 0.942806 0.893889 0.0758597 -208.845 0.358593 
1 1.945 0.970652 0.943583 0.895201 0.0728995 -209.001 0.354942 
1 1.95 0.970476 0.943204 0.894354 0.0708027 -208.763 0.362967 
1 1.95 0.969934 0.942153 0.892409 0.0708223 -208.672 0.354231 
1 1.955 0.969104 0.940841 0.890731 0.0858311 -208.575 0.382381 
1 1.955 0.969706 0.941822 0.89209 0.076325 -208.664 0.363186 
1 1.96 0.968826 0.940167 0.889136 0.0787378 -208.274 0.37493 
1 1.96 0.968002 0.938732 0.886835 0.0869433 -208.117 0.397324 
1 1.965 0.96755 0.937774 0.884884 0.0824874 -207.925 0.382484 
1 1.965 0.968598 0.939728 0.888348 0.0786745 -208.315 0.366309 
1 1.97 0.967034 0.936893 0.883421 0.0882194 -207.771 0.382964 
1 1.97 0.967612 0.937862 0.884891 0.0806689 -207.868 0.377007 
1 1.975 0.967196 0.937194 0.883956 0.0873751 -207.833 0.3835 
1 1.975 0.967406 0.937524 0.884501 0.0835115 -207.875 0.386571 
1 1.98 0.966456 0.935754 0.881379 0.0867152 -207.579 0.391084 
1 1.98 0.96646 0.935884 0.881695 0.0928701 -207.586 0.398491 
1 1.985 0.965328 0.933829 0.878285 0.0992772 -207.214 0.405321 
1 1.985 0.965938 0.934857 0.880017 0.091731 -207.409 0.407304 
1 1.99 0.965552 0.934129 0.878665 0.0923927 -207.306 0.407384 
1 1.99 0.964884 0.933043 0.877029 0.102604 -207.093 0.417755 
1 1.995 0.964274 0.931788 0.874648 0.0984187 -206.929 0.411389 
1 1.995 0.96523 0.933409 0.877086 0.0872044 -207.156 0.393686 
1 2 0.962838 0.929219 0.870361 0.108099 -206.465 0.442734 
1 2 0.96407 0.931387 0.873825 0.0978018 -206.8 0.408329 
1 2.005 0.962794 0.929275 0.870549 0.114869 -206.52 0.429002 
1 2.005 0.96287 0.929041 0.869561 0.0958864 -206.472 0.417814 
1 2.01 0.962012 0.927643 0.867589 0.108276 -206.344 0.432287 
1 2.01 0.962596 0.928688 0.869288 0.104341 -206.381 0.429591 
1 2.015 0.961796 0.927104 0.86628 0.101847 -206.087 0.430337 
1 2.015 0.962436 0.928404 0.868791 0.10525 -206.311 0.424321 
1 2.02 0.96028 0.92442 0.861813 0.112998 -205.668 0.441889 
1 2.02 0.961 0.925899 0.864718 0.117713 -205.95 0.439757 
1 2.025 0.959952 0.923786 0.860621 0.112506 -205.487 0.443831 
1 2.025 0.959102 0.922342 0.858515 0.121748 -205.406 0.450575 
1 2.03 0.95919 0.92253 0.858789 0.122397 -205.321 0.46114 
1 2.03 0.958902 0.921852 0.85733 0.116222 -205.231 0.44822 
1 2.035 0.958894 0.921859 0.857466 0.117009 -205.157 0.465111 
1 2.035 0.95936 0.922878 0.859424 0.123164 -205.416 0.450543 
1 2.04 0.959138 0.922515 0.859078 0.125946 -205.337 0.462595 
1 2.04 0.957044 0.918437 0.851509 0.122732 -204.608 0.467589 
1 2.045 0.95617 0.91709 0.849725 0.138328 -204.517 0.471953 
1 2.045 0.95672 0.918289 0.851878 0.145539 -204.73 0.476823 
1 2.05 0.95603 0.916853 0.849243 0.139518 -204.461 0.470976 
1 2.05 0.9564 0.917488 0.85018 0.135934 -204.476 0.473368 
1 2.055 0.95512 0.915133 0.846311 0.140104 -204.166 0.497282 
1 2.055 0.955024 0.914915 0.845803 0.138419 -204.166 0.485159 
1 2.06 0.954854 0.914599 0.84532 0.138499 -204.01 0.485587 
1 2.06 0.954188 0.913461 0.843424 0.144951 -203.872 0.482281 
1 2.065 0.952398 0.910145 0.837833 0.1493 -203.327 0.512772 
1 2.065 0.955 0.91465 0.84495 0.127115 -203.964 0.469285 
1 2.07 0.952056 0.90998 0.838296 0.172445 -203.399 0.527677 
1 2.07 0.953702 0.912483 0.841746 0.141796 -203.708 0.491004 
1 2.075 0.952226 0.909939 0.837651 0.154429 -203.356 0.507791 
1 2.075 0.9527 0.910575 0.83829 0.141571 -203.329 0.497765 
1 2.08 0.951664 0.908818 0.835468 0.151601 -203.001 0.5132 
1 2.08 0.9516 0.908789 0.83548 0.156088 -203.045 0.501594 
1 2.085 0.950054 0.906149 0.831465 0.170091 -202.732 0.513152 
1 2.085 0.95004 0.905836 0.830476 0.156355 -202.591 0.523941 
1 2.09 0.949832 0.905802 0.83095 0.173239 -202.616 0.531802 
1 2.09 0.949862 0.905937 0.831139 0.176979 -202.634 0.525764 
1 2.095 0.94929 0.904681 0.828951 0.168453 -202.481 0.526806 
1 2.095 0.948928 0.903821 0.827136 0.160216 -202.276 0.531587 
1 2.1 0.947196 0.900921 0.822663 0.178113 -201.872 0.534896 
1 2.1 0.947934 0.902067 0.824106 0.166079 -201.969 0.537393 
1 2.105 0.94688 0.900284 0.821428 0.175864 -201.785 0.533021 
1 2.105 0.945978 0.898713 0.818927 0.182361 -201.567 0.547529 
1 2.11 0.944108 0.895492 0.813836 0.196789 -201.092 0.562868 
1 2.11 0.946428 0.899642 0.820475 0.185587 -201.611 0.533199 
1 2.115 0.944368 0.896036 0.814844 0.198841 -201.155 0.556256 
1 2.115 0.944602 0.896289 0.814974 0.18987 -201.102 0.559587 
1 2.12 0.943394 0.894656 0.813173 0.219998 -200.951 0.582278 
1 2.12 0.943458 0.894169 0.811213 0.191306 -200.685 0.571725 
1 2.125 0.941778 0.891464 0.807609 0.2126 -200.433 0.585501 
1 2.125 0.94285 0.893226 0.809909 0.200444 -200.576 0.569916 
1 2.13 0.941296 0.890514 0.805815 0.210148 -200.21 0.588422 
1 2.13 0.940208 0.88881 0.803064 0.226255 -199.798 0.603168 
1 2.135 0.939834 0.888342 0.802918 0.236722 -199.937 0.609061 
1 2.135 0.940352 0.889127 0.80396 0.227854 -199.939 0.611713 
1 2.14 0.939826 0.888028 0.80172 0.22218 -199.854 0.593912 
1 2.14 0.939358 0.88713 0.800188 0.221347 -199.615 0.585005 
1 2.145 0.93872 0.88615 0.798901 0.231014 -199.478 0.619208 
1 2.145 0.938794 0.886145 0.798707 0.224288 -199.522 0.60565 
1 2.15 0.93641 0.882033 0.792103 0.240429 -198.903 0.619688 
1 2.15 0.936494 0.882269 0.792779 0.2441 -198.983 0.619104 
1 2.155 0.935654 0.880711 0.790151 0.244193 -198.736 0.616942 
1 2.155 0.935666 0.880566 0.789577 0.236435 -198.739 0.609295 
1 2.16 0.933294 0.876669 0.783754 0.260724 -198.107 0.639312 
1 2.16 0.933564 0.877743 0.786211 0.287101 -198.308 0.654546 
1 2.165 0.932848 0.876229 0.783822 0.278225 -198.139 0.650396 
1 2.165 0.933712 0.877138 0.784197 0.245719 -198.246 0.626339 
1 2.17 0.931188 0.872996 0.778113 0.271172 -197.609 0.649127 
1 2.17 0.933064 0.876148 0.7826 0.255302 -197.893 0.641259 
1 2.175 0.929996 0.870924 0.774265 0.277322 -197.088 0.655819 
1 2.175 0.930254 0.871745 0.776506 0.293007 -197.369 0.671582 
1 2.18 0.93018 0.871575 0.776251 0.290835 -197.36 0.662132 
1 2.18 0.927454 0.867733 0.771122 0.346873 -196.954 0.681101 
1 2.185 0.927362 0.866181 0.767071 0.282863 -196.392 0.688836 
1 2.185 0.92655 0.865292 0.766288 0.311067 -196.401 0.694288 
1 2.19 0.926812 0.865736 0.766659 0.308475 -196.432 0.66973 
1 2.19 0.927702 0.867126 0.76878 0.296577 -196.579 0.669616 
1 2.195 0.923256 0.859594 0.757483 0.327659 -195.665 0.702231 
1 2.195 0.926918 0.865428 0.765355 0.284779 -196.208 0.666528 
1 2.2 0.92191 0.857485 0.754585 0.343938 -195.34 0.72207 
1 2.2 0.92494 0.862455 0.761516 0.315491 -195.88 0.685216 
1 2.205 0.922678 0.859087 0.757405 0.351589 -195.544 0.719851 
1 2.205 0.921772 0.857116 0.753758 0.337991 -195.174 0.720718 
1 2.21 0.918658 0.852051 0.746133 0.367366 -194.434 0.74364 
1 2.21 0.919574 0.853852 0.749474 0.372663 -194.698 0.751348 
1 2.215 0.91893 0.852907 0.747721 0.382599 -194.576 0.725031 
1 2.215 0.916864 0.849107 0.742353 0.382256 -194.045 0.788323 
1 2.22 0.918418 0.851148 0.744071 0.344873 -194.186 0.730782 
1 2.22 0.918986 0.852843 0.747595 0.37424 -194.594 0.727883 
1 2.225 0.914774 0.84632 0.738771 0.427369 -193.711 0.787251 
1 2.225 0.918368 0.851111 0.744113 0.346577 -194.158 0.725925 
1 2.23 0.914968 0.846222 0.737681 0.406057 -193.66 0.756483 
1 2.23 0.915328 0.846972 0.739262 0.410157 -193.738 0.767858 
1 2.235 0.913486 0.84389 0.734409 0.422071 -193.291 0.765944 
1 2.235 0.912508 0.841445 0.729587 0.392563 -192.777 0.766347 
1 2.24 0.910026 0.83818 0.726262 0.4479 -192.48 0.826539 
1 2.24 0.912798 0.84312 0.73364 0.442865 -193.215 0.771674 
1 2.245 0.909962 0.83778 0.725107 0.434273 -192.395 0.787514 
1 2.245 0.91063 0.838636 0.725915 0.418202 -192.353 0.784808 
1 2.25 0.907172 0.833199 0.717885 0.455015 -191.646 0.811671 
1 2.25 0.909348 0.83707 0.724371 0.45138 -192.213 0.809619 
1 2.255 0.906462 0.832157 0.716894 0.464914 -191.702 0.794452 
1 2.255 0.907792 0.833856 0.718798 0.433253 -191.655 0.817353 
1 2.26 0.904162 0.828682 0.712509 0.494372 -191.214 0.842181 
1 2.26 0.905674 0.830832 0.715015 0.468432 -191.345 0.829825 
1 2.265 0.901748 0.824681 0.706134 0.50911 -190.504 0.840487 
1 2.265 0.902458 0.825959 0.708483 0.508977 -190.693 0.862921 
1 2.27 0.901914 0.824742 0.706121 0.49749 -190.493 0.84075 
1 2.27 0.898966 0.820007 0.699252 0.522795 -189.915 0.854833 
1 2.275 0.89955 0.820601 0.699384 0.501588 -189.707 0.859714 
1 2.275 0.899568 0.820785 0.699934 0.508222 -189.918 0.855405 
1 2.28 0.896638 0.816619 0.694701 0.555243 -189.348 0.881068 
1 2.28 0.898582 0.819679 0.698867 0.536391 -189.815 0.848059 
1 2.285 0.89612 0.815475 0.693009 0.544584 -189.233 0.874891 
1 2.285 0.896346 0.815711 0.69311 0.537213 -189.438 0.841778 
1 2.29 0.893918 0.812084 0.688415 0.567434 -188.812 0.895149 
1 2.29 0.893868 0.811756 0.687474 0.557024 -188.716 0.889307 
1 2.295 0.891596 0.808137 0.682027 0.574899 -188.177 0.881129 
1 2.295 0.89229 0.808414 0.681555 0.533025 -188.126 0.877944 
1 2.3 0.888218 0.802946 0.674964 0.609323 -187.568 0.90316 
1 2.3 0.892666 0.809599 0.683747 0.554206 -188.227 0.87184 
1 2.305 0.887272 0.801417 0.672733 0.614539 -187.165 0.921064 
1 2.305 0.886866 0.800845 0.671968 0.620974 -187.2 0.908654 
1 2.31 0.882882 0.795503 0.665973 0.693613 -186.457 0.956386 
1 2.31 0.883996 0.796772 0.667197 0.663343 -186.738 0.94038 
1 2.315 0.880844 0.792238 0.661639 0.706347 -186.028 0.99158 
1 2.315 0.883516 0.795468 0.664309 0.642244 -186.323 0.931873 
1 2.32 0.87898 0.788487 0.654994 0.684534 -185.609 0.941844 
1 2.32 0.88254 0.793557 0.661616 0.632746 -186.213 0.927975 
1 2.325 0.878 0.78736 0.654393 0.708645 -185.377 0.982327 
1 2.325 0.878204 0.78824 0.656012 0.731075 -185.564 0.977729 
1 2.33 0.878594 0.788163 0.655211 0.696799 -185.505 0.969021 
1 2.33 0.877158 0.786447 0.653179 0.731367 -185.25 0.973329 
1 2.335 0.872208 0.779127 0.643724 0.787169 -184.447 0.986809 
1 2.335 0.872644 0.779184 0.642998 0.757011 -184.233 0.996604 
1 2.34 0.870706 0.776954 0.640826 0.804492 -184.116 1.00535 
1 2.34 0.87044 0.776355 0.640043 0.798682 -183.942 1.02016 
1 2.345 0.863096 0.76509 0.625079 0.859504 -182.529 1.0518 
1 2.345 0.871612 0.777032 0.639031 0.738799 -183.912 0.983256 
1 2.35 0.8624 0.764207 0.623594 0.87122 -182.381 1.03215 
1 2.35 0.865006 0.768092 0.629202 0.844978 -183.003 1.03861 
1 2.355 0.860096 0.760742 0.619388 0.890748 -182.045 1.05734 
1 2.355 0.860062 0.760429 0.618617 0.879934 -181.822 1.07382 
1 2.36 0.85998 0.760814 0.619302 0.900353 -181.763 1.06435 
1 2.36 0.86335 0.764834 0.623569 0.824591 -182.23 1.03756 
1 2.365 0.859522 0.759447 0.616251 0.873934 -181.42 1.04995 
1 2.365 0.860298 0.760945 0.619817 0.880864 -181.676 1.08697 
1 2.37 0.851958 0.748058 0.602583 0.937799 -180.361 1.10317 
1 2.37 0.858474 0.758108 0.61555 0.891559 -181.319 1.08863 
1 2.375 0.847558 0.742507 0.596271 1.01693 -179.504 1.1356 
1 2.375 0.849334 0.745702 0.600991 1.02458 -180.007 1.12771 
1 2.38 0.849914 0.746055 0.600915 0.995848 -180.088 1.10338 
1 2.38 0.849802 0.745105 0.598323 0.963938 -179.592 1.09769 
1 2.385 0.845392 0.739066 0.59173 1.02216 -179.112 1.11567 
1 2.385 0.844168 0.736391 0.586771 0.996689 -178.721 1.10055 
1 2.39 0.84394 0.737552 0.589691 1.05932 -178.858 1.115 
1 2.39 0.843322 0.735426 0.586547 1.01398 -178.531 1.15099 
1 2.395 0.839452 0.729766 0.578855 1.04747 -177.751 1.15141 
1 2.395 0.837666 0.727397 0.576257 1.07361 -177.482 1.12777 
1 2.4 0.836158 0.724829 0.572325 1.06955 -177.188 1.13301 
1 2.4 0.839624 0.729798 0.578883 1.03455 -178.021 1.12393 
1 2.405 0.833782 0.721987 0.569665 1.11412 -176.955 1.14403 
1 2.405 0.833202 0.720959 0.568384 1.11157 -176.803 1.16245 
1 2.41 0.827166 0.713908 0.561555 1.23255 -175.944 1.21748 
1 2.41 0.829648 0.716048 0.562525 1.15072 -176.122 1.17281 
1 2.415 0.831944 0.718803 0.564383 1.10443 -176.316 1.12992 
1 2.415 0.823428 0.707947 0.553181 1.23864 -175.096 1.22179 
1 2.42 0.824712 0.709351 0.554583 1.20666 -175.23 1.2151 
1 2.42 0.821314 0.704922 0.549818 1.25475 -174.861 1.20914 
1 2.425 0.818414 0.700766 0.544704 1.27689 -174.193 1.24002 
1 2.425 0.820216 0.702586 0.545856 1.23017 -174.377 1.22327 
1 2.43 0.81964 0.701395 0.543626 1.2175 -174.051 1.19379 
1 2.43 0.811344 0.691115 0.533068 1.35127 -173.081 1.23367 
1 2.435 0.810358 0.687907 0.527303 1.28241 -172.588 1.21845 
1 2.435 0.809814 0.688764 0.530247 1.35382 -172.671 1.25944 
1 2.44 0.810278 0.688345 0.528196 1.30305 -172.591 1.22392 
1 2.44 0.806412 0.685387 0.528199 1.43797 -172.615 1.29548 
1 2.445 0.804996 0.681585 0.520907 1.37288 -171.763 1.24292 
1 2.445 0.805266 0.682068 0.522213 1.37483 -171.715 1.28535 
1 2.45 0.802628 0.678282 0.517177 1.39064 -171.283 1.2628 
1 2.45 0.79753 0.672332 0.511262 1.48072 -170.721 1.29226 
1 2.455 0.800504 0.67513 0.51274 1.39808 -170.929 1.2435 
1 2.455 0.798634 0.672762 0.510291 1.42345 -170.584 1.26928 
1 2.46 0.79697 0.67074 0.508501 1.44628 -170.259 1.26824 
1 2.46 0.795526 0.668632 0.506165 1.45409 -170.175 1.26863 
1 2.465 0.79095 0.662851 0.499355 1.51113 -169.548 1.27341 
1 2.465 0.790072 0.661768 0.49894 1.52349 -169.436 1.30014 
1 2.47 0.785492 0.656002 0.492137 1.57914 -168.642 1.31497 
1 2.47 0.78808 0.659193 0.495675 1.54345 -168.959 1.3078 
1 2.475 0.780388 0.647888 0.482104 1.57102 -167.715 1.31396 
1 2.475 0.783298 0.652653 0.487975 1.57967 -168.05 1.29577 
1 2.48 0.78242 0.650825 0.484836 1.55822 -167.931 1.27502 
1 2.48 0.783758 0.651591 0.484925 1.5046 -167.756 1.29621 
1 2.485 0.772254 0.637967 0.470255 1.67365 -166.137 1.32303 
1 2.485 0.779014 0.646367 0.480235 1.58971 -167.371 1.32054 
1 2.49 0.773552 0.637953 0.469466 1.58915 -166.051 1.31911 
1 2.49 0.769396 0.633563 0.46555 1.67039 -165.804 1.33551 
1 2.495 0.767438 0.629997 0.460933 1.64475 -165.088 1.33674 
1 2.495 0.768436 0.631974 0.464023 1.66252 -165.474 1.33103 
1 2.5 0.759282 0.621076 0.453012 1.78267 -164.303 1.35846 
1 2.5 0.7655 0.627752 0.458932 1.67046 -165.069 1.3295 
1 2.505 0.759576 0.620847 0.451994 1.75215 -164.017 1.3856 
1 2.505 0.75279 0.612961 0.444779 1.84705 -163.359 1.40317 
1 2.51 0.753958 0.613771 0.444531 1.80551 -163.307 1.38139 
1 2.51 0.756928 0.617142 0.447262 1.76102 -163.798 1.33918 
1 2.515 0.74783 0.607898 0.440705 1.93433 -162.659 1.43152 
1 2.515 0.749748 0.607705 0.436978 1.81243 -162.597 1.34163 
1 2.52 0.745366 0.602432 0.432188 1.85959 -161.826 1.39833 
1 2.52 0.748406 0.606042 0.435148 1.82263 -162.446 1.35819 
1 2.525 0.743076 0.598573 0.427165 1.83805 -161.507 1.35837 
1 2.525 0.744042 0.601036 0.430568 1.87873 -161.677 1.37699 
1 2.53 0.74091 0.595781 0.423959 1.85111 -160.772 1.38504 
1 2.53 0.736042 0.59105 0.420018 1.94832 -160.537 1.40398 
1 2.535 0.732864 0.585993 0.41431 1.92912 -159.658 1.40261 
1 2.535 0.733474 0.58588 0.413328 1.8894 -159.72 1.40288 
1 2.54 0.730188 0.583282 0.412216 1.97272 -159.518 1.42801 
1 2.54 0.732424 0.586573 0.415992 1.97355 -159.995 1.40037 
1 2.545 0.71995 0.570415 0.398657 2.04665 -157.956 1.43158 
1 2.545 0.727952 0.57982 0.407835 1.96092 -159.297 1.40576 
1 2.55 0.7191 0.568116 0.39459 2.00045 -157.758 1.39071 
1 2.55 0.7216 0.571726 0.399957 2.00077 -158.243 1.41331 
1 2.555 0.714646 0.56344 0.390755 2.06345 -157.287 1.3797 
1 2.555 0.718068 0.567025 0.393732 2.01186 -157.543 1.38446 
1 2.56 0.710256 0.557039 0.38315 2.05372 -156.079 1.41012 
1 2.56 0.706936 0.553075 0.379744 2.08269 -155.661 1.3998 
1 2.565 0.707084 0.553208 0.379012 2.07563 -155.75 1.39246 
1 2.565 0.704094 0.550689 0.378666 2.14195 -155.772 1.45802 
1 2.57 0.703298 0.548823 0.375144 2.10875 -155.139 1.3931 
1 2.57 0.700632 0.54472 0.370244 2.09474 -154.747 1.39843 
1 2.575 0.692042 0.53547 0.362379 2.19604 -153.755 1.4319 
1 2.575 0.68935 0.533726 0.361879 2.27271 -153.67 1.44304 
1 2.58 0.690766 0.535453 0.364069 2.25952 -153.66 1.45441 
1 2.58 0.689478 0.532614 0.360832 2.21837 -153.695 1.43601 
1 2.585 0.683594 0.524354 0.35046 2.2071 -152.173 1.42932 
1 2.585 0.678312 0.518782 0.346555 2.26982 -151.609 1.48105 
1 2.59 0.67977 0.520664 0.348204 2.26166 -151.959 1.42631 
1 2.59 0.683638 0.525585 0.352445 2.24805 -152.448 1.40586 
1 2.595 0.671816 0.510875 0.338137 2.29436 -150.577 1.43268 
1 2.595 0.683522 0.525306 0.352504 2.23907 -152.265 1.4167 
1 2.6 0.673412 0.512219 0.339176 2.25906 -150.586 1.43669 
1 2.6 0.678338 0.516871 0.3418 2.18186 -151.323 1.36144 
1 2.605 0.66614 0.504221 0.331333 2.32161 -150.01 1.4181 
1 2.605 0.66609 0.503458 0.329914 2.29488 -149.726 1.39357 
1 2.61 0.659264 0.495408 0.322949 2.32869 -148.844 1.40158 
1 2.61 0.663854 0.500492 0.326782 2.2908 -149.369 1.40229 
1 2.615 0.66277 0.500282 0.327161 2.33337 -149.44 1.39118 
1 2.615 0.657356 0.49305 0.320303 2.33013 -148.617 1.39782 
1 2.62 0.658996 0.494179 0.32008 2.28639 -148.627 1.37463 
1 2.62 0.651496 0.487055 0.315664 2.38962 -147.885 1.42261 
1 2.625 0.647734 0.482061 0.309741 2.38101 -147.165 1.38576 
1 2.625 0.653112 0.48696 0.314146 2.30113 -147.491 1.41219 
1 2.63 0.650156 0.484831 0.312184 2.36229 -147.37 1.40734 
1 2.63 0.640772 0.47363 0.301985 2.397 -145.946 1.39209 
1 2.635 0.642026 0.475224 0.303081 2.3919 -146.253 1.37974 
1 2.635 0.631156 0.463804 0.294178 2.48373 -145.136 1.4198 
1 2.64 0.638876 0.47062 0.298852 2.3658 -145.639 1.36832 
1 2.64 0.63089 0.461916 0.290727 2.42023 -144.716 1.40679 
1 2.645 0.632144 0.463551 0.292914 2.41759 -145.223 1.35789 
1 2.645 0.633274 0.464051 0.292366 2.38244 -144.872 1.3695 
1 2.65 0.62688 0.4567 0.284611 2.4046 -143.836 1.37292 
1 2.65 0.623502 0.453826 0.283353 2.45551 -143.531 1.38262 
1 2.655 0.624958 0.45518 0.284153 2.43342 -143.31 1.38356 
1 2.655 0.619236 0.447365 0.275945 2.40722 -142.562 1.35942 
1 2.66 0.609952 0.437664 0.268333 2.46702 -141.712 1.37608 
1 2.66 0.621662 0.451213 0.280405 2.43417 -143.07 1.37077 
1 2.665 0.611624 0.440229 0.270922 2.48199 -141.942 1.36256 
1 2.665 0.612186 0.439889 0.26986 2.44344 -141.889 1.34841 
1 2.67 0.607042 0.434475 0.265253 2.47097 -141.136 1.35381 
1 2.67 0.607962 0.43522 0.26679 2.457 -141.431 1.36783 
1 2.675 0.606856 0.433338 0.26304 2.4323 -140.752 1.33594 
1 2.675 0.6037 0.430891 0.262467 2.48363 -140.522 1.36152 
1 2.68 0.593744 0.418807 0.250751 2.47296 -139.154 1.34619 
1 2.68 0.592502 0.418052 0.251435 2.49974 -138.756 1.37964 
1 2.685 0.595778 0.420518 0.251807 2.44194 -138.944 1.35816 
1 2.685 0.593918 0.419122 0.251336 2.4724 -138.848 1.33015 
1 2.69 0.590394 0.414638 0.24664 2.45624 -138.428 1.3286 
1 2.69 0.58331 0.406268 0.238531 2.45416 -136.953 1.32442 
1 2.695 0.584434 0.408205 0.241232 2.4728 -137.629 1.32297 
1 2.695 0.581526 0.407011 0.241758 2.55431 -137.62 1.34781 
1 2.7 0.568894 0.392175 0.228613 2.53833 -136.084 1.32566 
1 2.7 0.585186 0.409414 0.242075 2.48043 -138.065 1.30227 
1 2.705 0.57163 0.394968 0.230441 2.52153 -136.364 1.2945 
1 2.705 0.568332 0.389955 0.225392 2.47519 -135.289 1.27852 
1 2.71 0.566164 0.388425 0.224662 2.50492 -135.07 1.28598 
1 2.71 0.568826 0.391812 0.227926 2.51841 -135.68 1.30599 
1 2.715 0.567234 0.388745 0.223664 2.46741 -135.215 1.27713 
1 2.715 0.560428 0.38332 0.221813 2.55028 -134.685 1.31987 
1 2.72 0.559494 0.380703 0.216592 2.48785 -134.446 1.22828 
1 2.72 0.562174 0.384081 0.220669 2.50154 -134.582 1.28309 
1 2.725 0.553004 0.373581 0.21115 2.48688 -133.236 1.25647 
1 2.725 0.552556 0.374577 0.213842 2.54161 -133.509 1.30475 
1 2.73 0.546364 0.366718 0.206245 2.49833 -132.108 1.27666 
1 2.73 0.551364 0.372097 0.211052 2.4943 -133.062 1.26873 
1 2.735 0.548002 0.368373 0.207279 2.48875 -132.687 1.24035 
1 2.735 0.549824 0.369879 0.207659 2.47066 -132.968 1.23188 
1 2.74 0.53735 0.35776 0.198826 2.5188 -131.461 1.23874 
1 2.74 0.54232 0.361081 0.20048 2.44415 -131.563 1.23766 
1 2.745 0.540426 0.35941 0.198436 2.45353 -131.213 1.20515 
1 2.745 0.539268 0.358452 0.198583 2.46421 -131.179 1.23635 
1 2.75 0.536658 0.355243 0.195628 2.44515 -130.855 1.23105 
1 2.75 0.52975 0.349451 0.191667 2.5024 -130.19 1.22449 
1 2.755 0.53174 0.35051 0.191785 2.45961 -130.47 1.19914 
1 2.755 0.531216 0.350824 0.192896 2.49124 -130.023 1.22995 
1 2.76 0.529532 0.347992 0.189904 2.44885 -129.845 1.2003 
1 2.76 0.525096 0.342606 0.185753 2.42318 -129.441 1.18767 
1 2.765 0.523198 0.340163 0.182907 2.40243 -129.005 1.18252 
1 2.765 0.521586 0.339359 0.183256 2.43426 -128.991 1.19206 
1 2.77 0.518054 0.336302 0.180901 2.45206 -128.088 1.20312 
1 2.77 0.514354 0.331377 0.175408 2.41217 -127.621 1.16223 
1 2.775 0.51633 0.334208 0.178557 2.43644 -127.947 1.16424 
1 2.775 0.510558 0.329351 0.175851 2.47503 -127.204 1.19023 
1 2.78 0.509078 0.327204 0.173743 2.44761 -126.883 1.17569 
1 2.78 0.504352 0.322703 0.170288 2.45799 -126.765 1.16471 
1 2.785 0.504492 0.322763 0.17094 2.45065 -126.648 1.19858 
1 2.785 0.50685 0.323423 0.170007 2.38873 -126.462 1.1379 
1 2.79 0.496554 0.314352 0.164428 2.42962 -125.529 1.14879 
1 2.79 0.50316 0.319469 0.166121 2.3763 -126.28 1.11352 
1 2.795 0.499604 0.31711 0.165232 2.41524 -125.682 1.13432 
1 2.795 0.501302 0.317675 0.164995 2.37464 -126.06 1.10382 
1 2.8 0.488214 0.306161 0.157342 2.42171 -124.917 1.09971 
1 2.8 0.49118 0.309065 0.159821 2.4217 -124.685 1.14152 
1 2.805 0.493396 0.309814 0.15924 2.36627 -124.529 1.12706 
1 2.805 0.487526 0.303807 0.154232 2.3574 -123.869 1.08137 
1 2.81 0.486138 0.303153 0.154923 2.37804 -123.8 1.09975 
1 2.81 0.48765 0.304341 0.154208 2.36792 -123.759 1.07803 
1 2.815 0.483984 0.301255 0.153144 2.38063 -123.658 1.0969 
1 2.815 0.47891 0.294279 0.146025 2.30638 -122.512 1.06932 
1 2.82 0.477826 0.294296 0.147262 2.33964 -122.128 1.09778 
1 2.82 0.478674 0.294859 0.147799 2.33086 -122.794 1.072 
1 2.825 0.476862 0.294591 0.148297 2.37853 -122.249 1.0969 
1 2.825 0.472412 0.288194 0.141904 2.30161 -121.696 1.05669 
1 2.83 0.467782 0.284763 0.140466 2.33013 -121.204 1.04629 
1 2.83 0.468088 0.284351 0.140211 2.30545 -121.463 1.04696 
