J: 8.66854 1.22259 -0.0641977 -0.0207783 
nth temperature m m2 m4 ms e sp_h 
3 1.86 0.9592 0.921685 0.855041 0.0871269 -204.109 0.516517 
3 1.865 0.95862 0.920581 0.853045 0.0873317 -203.902 0.510249 
3 1.865 0.957796 0.919072 0.850492 0.0910854 -203.7 0.528046 
3 1.87 0.957916 0.919306 0.850842 0.0910619 -203.729 0.510708 
3 1.87 0.958106 0.919643 0.85144 0.0896242 -203.714 0.524092 
3 1.875 0.957614 0.918791 0.850149 0.0941966 -203.619 0.52812 
3 1.875 0.957004 0.917592 0.847882 0.092573 -203.44 0.523311 
3 1.88 0.955694 0.915305 0.844303 0.103956 -203.095 0.558714 
3 1.88 0.956262 0.916159 0.845232 0.0915781 -203.104 0.532192 
3 1.885 0.954928 0.913795 0.841411 0.10118 -202.703 0.553831 
3 1.885 0.955226 0.914278 0.842065 0.096601 -202.809 0.532526 
3 1.89 0.954742 0.913494 0.840993 0.103784 -202.788 0.539492 
