J2 temperature m m2 m4 ms e sp_h 
0.2 1.91 0.999768 0.999541 0.999099 0.000240114 -239.889 0.00289645 
0.2 1.91 0.999794 0.999592 0.999202 0.000230239 -239.903 0.00262732 
0.2 1.91 0.99982 0.999644 0.999302 0.000190974 -239.914 0.00226615 
0.2 1.915 0.999762 0.999529 0.999078 0.000262316 -239.887 0.00308147 
0.2 1.915 0.999768 0.999541 0.9991 0.000247842 -239.889 0.00294459 
0.2 1.915 0.99983 0.999663 0.999341 0.000180214 -239.919 0.00213087 
0.2 1.92 0.999796 0.999596 0.999208 0.000210333 -239.902 0.00252399 
0.2 1.92 0.999708 0.999422 0.998868 0.000316393 -239.861 0.00368564 
0.2 1.92 0.999724 0.999454 0.99893 0.000296033 -239.869 0.00344127 
0.2 1.925 0.999808 0.99962 0.999255 0.000201721 -239.908 0.00237743 
0.2 1.925 0.999852 0.999707 0.999426 0.000156784 -239.929 0.00187652 
0.2 1.925 0.999732 0.99947 0.998961 0.000287178 -239.872 0.00336347 
0.2 1.93 0.999838 0.999679 0.999372 0.000174806 -239.923 0.00201325 
0.2 1.93 0.99973 0.999466 0.998953 0.000284306 -239.87 0.00339399 
0.2 1.93 0.999794 0.999592 0.9992 0.000211273 -239.901 0.00252214 
0.2 1.935 0.999734 0.999474 0.99897 0.000291951 -239.874 0.00329385 
0.2 1.935 0.99977 0.999545 0.99911 0.000255664 -239.891 0.00289812 
0.2 1.935 0.999852 0.999707 0.999426 0.00015184 -239.929 0.00180795 
0.2 1.94 0.999812 0.999628 0.999271 0.00020024 -239.911 0.00230537 
0.2 1.94 0.99983 0.999663 0.999341 0.000177892 -239.919 0.00207631 
0.2 1.94 0.99975 0.999505 0.99903 0.00025451 -239.88 0.00302264 
0.2 1.945 0.999692 0.999391 0.998807 0.000332398 -239.853 0.00382467 
0.2 1.945 0.999748 0.999501 0.999023 0.000264087 -239.88 0.00305608 
0.2 1.945 0.999726 0.999457 0.998936 0.000277888 -239.868 0.0032918 
0.2 1.95 0.999768 0.999541 0.999104 0.000272112 -239.89 0.00310724 
0.2 1.95 0.99973 0.999466 0.998954 0.000289595 -239.872 0.00331393 
0.2 1.95 0.999756 0.999517 0.999054 0.000259511 -239.883 0.00303028 
0.2 1.955 0.999774 0.999553 0.999124 0.000240866 -239.892 0.00276709 
0.2 1.955 0.999774 0.999553 0.999123 0.000232682 -239.892 0.00270642 
0.2 1.955 0.999796 0.999596 0.999208 0.000206567 -239.902 0.00243443 
0.2 1.96 0.9997 0.999406 0.998838 0.000321939 -239.858 0.00361069 
0.2 1.96 0.999786 0.999576 0.99917 0.000220112 -239.898 0.00255184 
0.2 1.96 0.999778 0.999561 0.999139 0.000228098 -239.893 0.00268131 
0.2 1.965 0.9998 0.999604 0.999224 0.000201527 -239.904 0.00236294 
